title_length,view_count,like_count,comment_count,video_length,tag_count,category_id,channel_subscriber_count
37,27951308,601714,23458,408,25,17,58200000
19,57056868,840364,34385,479,39,17,58200000
43,19601057,399093,11508,614,40,17,58200000
31,37585656,558821,21751,1246,40,17,58200000
31,17626244,526063,14084,486,43,17,58200000
34,45511201,672461,19032,536,39,17,58200000
33,43211576,823153,23252,514,34,17,58200000
32,45687868,715631,29688,1371,45,17,58200000
38,63180957,854715,28639,658,39,17,58200000
34,59606093,1005763,37001,313,40,17,58200000
32,40142377,558886,29282,1445,43,17,58200000
38,66053314,1361177,25098,401,27,17,58200000
41,57466223,779218,20735,717,31,17,58200000
44,47679907,745183,23141,800,33,17,58200000
37,54202678,714698,34781,1211,46,17,58200000
37,66520818,1271938,33116,412,31,17,58200000
38,129178219,2372532,48207,200,42,17,58200000
38,36979254,503235,31252,1318,39,17,58200000
45,25971921,485473,18093,453,40,17,58200000
36,165482316,2150593,49436,475,37,17,58200000
24,16020736,406215,16783,372,35,17,58200000
33,64052118,810674,34271,481,39,17,58200000
41,71098912,752775,27890,1169,42,17,58200000
36,82099636,1429262,54548,534,39,17,58200000
29,35802272,516810,20108,711,38,17,58200000
25,99243520,1107769,63681,397,36,17,58200000
30,75061675,898692,42786,1009,41,17,58200000
36,31235109,612272,31714,453,49,17,58200000
39,35070584,1123158,25441,518,42,17,58200000
36,72108763,937254,28281,456,45,17,58200000
51,96271312,1098169,36269,319,32,17,58200000
39,68615861,725492,29754,668,44,17,58200000
31,72149721,968582,27210,420,38,17,58200000
18,79678833,803971,55842,1018,37,17,58200000
38,167949162,4532743,60222,351,36,17,58200000
45,41331081,616014,41245,442,42,17,58200000
37,69120784,1037480,53755,401,41,17,58200000
33,62690274,831425,33493,464,29,17,58200000
26,61658540,899942,43694,992,37,17,58200000
38,101595302,1144635,47565,472,41,17,58200000
35,36236101,618682,27685,370,40,17,58200000
36,110227076,2302890,46193,371,30,17,58200000
25,72077440,722766,31248,348,30,17,58200000
32,59713217,842665,49375,936,41,17,58200000
45,103973393,1651515,100959,399,43,17,58200000
34,94915320,1251263,60605,407,39,17,58200000
38,322929735,4861117,132632,258,35,17,58200000
45,66560391,1092139,104250,779,36,17,58200000
24,19309800,483623,18955,381,37,17,58200000
21,112855900,1205303,74236,468,35,17,58200000
39,106252821,868562,43027,701,36,17,58200000
34,428476048,3086761,88685,298,31,17,58200000
43,100376512,1148399,30579,412,37,17,58200000
35,45255174,500995,24913,370,31,17,58200000
43,29768112,563232,25480,381,45,17,58200000
19,85591610,1020971,65466,453,44,17,58200000
35,44448353,679261,56031,355,33,17,58200000
35,71019637,963963,28710,384,37,17,58200000
35,248084714,5662137,81414,289,31,17,58200000
38,71821874,944174,37438,473,35,17,58200000
41,51944479,1396253,25838,325,33,17,58200000
40,178931366,3130941,71415,407,37,17,58200000
32,198529270,1864282,60660,435,30,17,58200000
41,178227693,2301813,89883,394,28,17,58200000
33,27697134,475059,39051,419,34,17,58200000
36,243881945,3215897,94553,304,35,17,58200000
43,30606182,488126,36801,354,30,17,58200000
35,63893889,1901731,35675,479,31,17,58200000
32,94244225,1811412,113598,417,28,17,58200000
38,317239547,6483574,621091,437,41,17,58200000
30,43959942,479851,18960,383,28,17,58200000
37,50569684,522159,17352,398,29,17,58200000
34,83016691,1133924,50258,374,27,17,58200000
37,39058872,528411,27203,533,25,17,58200000
39,61673790,693227,22815,415,25,17,58200000
24,11979115,288262,19499,430,31,17,58200000
29,29096399,666563,21992,536,17,17,58200000
42,42355727,417366,29602,477,29,17,58200000
27,169433284,1983693,89859,318,28,17,58200000
35,71519562,723594,32954,418,38,17,58200000
32,56293804,711545,159615,483,22,17,58200000
35,108993843,975458,34350,402,25,17,58200000
36,66167426,615970,24974,602,28,17,58200000
41,36980579,379595,34024,479,34,17,58200000
37,80625962,887538,163963,477,26,17,58200000
34,56787221,933730,49769,402,22,17,58200000
36,31789798,272104,35289,474,41,17,58200000
31,37370308,336090,13293,440,27,17,58200000
40,122523121,1732904,100752,448,35,17,58200000
38,38592742,400950,19079,416,26,17,58200000
34,23407959,265496,23273,499,23,17,58200000
53,36114973,499905,83356,462,32,17,58200000
35,125930268,1950243,83527,491,27,17,58200000
38,39465264,361706,26099,355,17,17,58200000
38,47265506,398751,131155,417,25,17,58200000
31,27406577,266317,14656,449,27,17,58200000
20,80428627,621643,39280,477,23,17,58200000
33,84417681,782955,34286,451,32,17,58200000
31,37270371,341916,21575,469,29,17,58200000
45,91784789,659347,35785,466,27,17,58200000
39,34637374,341082,30062,405,29,17,58200000
33,92358587,888125,40226,441,26,17,58200000
34,29732424,543570,40921,407,26,17,58200000
49,25330728,259307,14369,397,28,17,58200000
49,35642057,316675,16531,416,17,17,58200000
25,207063976,1420052,31628,420,29,17,58200000
33,35474420,294061,17213,475,22,17,58200000
36,28299843,229739,11197,332,43,17,58200000
40,89733303,641023,29002,398,23,17,58200000
19,100806838,748725,27405,415,29,17,58200000
45,64716324,513615,41460,401,24,17,58200000
37,18925254,165023,7967,335,26,17,58200000
39,81047989,498330,23318,478,29,17,58200000
31,133741171,917035,39649,384,30,17,58200000
35,70922605,525233,22019,360,17,17,58200000
36,23354284,213363,9194,354,23,17,58200000
24,79822909,535825,13237,409,30,17,58200000
36,47123459,389155,19947,398,23,17,58200000
35,31265852,248142,13715,385,26,17,58200000
37,114014278,538277,18356,460,26,17,58200000
35,46535185,331557,11765,470,22,17,58200000
39,10466598,112092,5970,246,27,17,58200000
34,46781943,338903,21675,475,21,17,58200000
38,22674823,184961,9842,299,24,17,58200000
28,57384890,493884,14024,347,17,17,58200000
32,84433111,798578,28331,339,21,17,58200000
35,77426112,601716,33911,408,32,17,58200000
37,34541935,241913,9464,358,25,17,58200000
38,215583110,2204192,70345,356,31,17,58200000
40,33241601,267127,30531,256,27,17,58200000
33,104048623,909073,27848,359,32,17,58200000
26,47651003,430706,56872,261,30,17,58200000
28,75561619,541492,22702,320,30,17,58200000
31,80034957,648979,47930,388,23,17,58200000
37,26327889,202174,21865,419,30,17,58200000
34,55833050,561111,54870,368,30,17,58200000
39,25529706,266557,14188,257,33,17,58200000
35,18127137,130061,6820,392,29,17,58200000
43,12437099,87027,10465,202,21,17,58200000
48,30603229,200030,14214,309,23,17,58200000
22,84924351,595443,39153,239,29,17,58200000
43,26106599,152254,32606,338,31,17,58200000
47,9225673,93456,6369,212,34,17,58200000
33,48014338,264662,20228,329,28,17,58200000
32,65401612,513723,50228,322,35,17,58200000
37,21475103,194035,18296,214,40,17,58200000
30,6447094,53325,3635,239,26,17,58200000
34,99697273,673950,44497,361,28,17,58200000
37,7390175,51198,10836,327,34,17,58200000
25,128484040,845715,46066,461,29,17,58200000
33,26788872,149359,23588,437,28,17,58200000
46,17366557,106797,4716,175,28,17,58200000
29,14041142,95046,37809,242,31,17,58200000
34,26377364,129231,7087,231,34,17,58200000
36,74567438,509625,91567,368,26,17,58200000
38,23815510,185900,10167,370,33,17,58200000
32,37557458,181537,14687,191,36,17,58200000
38,11077289,70786,4372,228,32,17,58200000
15,136997783,986818,67779,371,29,17,58200000
44,3882424,44951,5433,206,36,17,58200000
26,34700027,223508,14624,407,35,17,58200000
18,65036059,394246,43864,291,35,17,58200000
19,103806883,597066,24969,255,23,17,58200000
20,17601829,130151,41562,243,37,17,58200000
34,22950892,147363,10457,297,33,17,58200000
28,58950483,348091,25995,316,26,17,58200000
38,24766021,74362,3703,279,19,17,58200000
16,75409115,421374,28849,359,30,17,58200000
29,122379759,829085,68503,328,27,17,58200000
36,116473259,672295,40257,289,29,17,58200000
29,26708774,175049,64532,453,22,17,58200000
34,37899240,200747,10193,419,36,17,58200000
36,24332457,170275,9713,344,25,17,58200000
29,9262982,61342,31240,271,14,17,58200000
39,20438113,135943,4145,312,22,17,58200000
34,26040924,185938,9159,297,15,17,58200000
36,8990770,52009,2566,295,29,17,58200000
38,15003075,73362,5007,351,28,17,58200000
31,32621346,303788,14509,300,34,17,58200000
31,15924432,85018,6838,280,23,17,58200000
39,22910947,140330,7388,358,13,17,58200000
22,14871501,131759,2218,185,29,17,58200000
21,80083991,609205,32627,404,24,17,58200000
60,16518726,155031,5317,213,26,17,58200000
34,13024929,75469,4040,289,50,17,58200000
28,6224717,34552,1927,305,16,17,58200000
29,6125879,28037,1148,297,20,17,58200000
46,4580986,16218,1000,62,29,20,58200000
58,12048824,107923,4886,297,32,17,58200000
40,12571267,78249,4396,249,12,17,58200000
29,7358503,139887,10038,216,34,17,58200000
37,26336208,189093,10791,279,47,17,58200000
33,12198024,64510,4103,210,27,17,58200000
31,6180640,23764,643,181,17,17,58200000
40,6634586,30464,2040,129,28,17,58200000
36,16366620,106541,5948,102,23,17,58200000
37,2721849,13184,1166,153,20,17,58200000
48,3061172,16200,1304,40,31,17,58200000
29,2456735,36208,1887,131,23,17,58200000
31,2442545,14766,1421,192,29,17,58200000
31,12044470,50223,1816,191,17,24,58200000
33,4419543,26793,2510,112,22,24,58200000
46,3903109,16509,635,35,34,17,58200000
30,2826760,17952,896,66,22,17,58200000
30,2924701,17429,884,48,24,17,58200000
30,2923080,17847,844,74,21,17,58200000
30,3844056,29668,1155,64,19,17,58200000
58,7513924,14327,3363,18,34,17,58200000
62,12903104,45444,4170,19,43,17,58200000
46,3866829,13875,2079,15,38,17,58200000
50,20853018,98958,3855,158,37,17,58200000
24,2015887,15262,1266,153,27,17,58200000
24,3293912,22714,1740,53,18,17,58200000
28,5468710,43686,4059,244,30,17,58200000
48,44048171,1048353,83538,202,22,17,58200000
43,5538,487,15,53,4,24,44000000
47,7981,535,93,491,35,24,44000000
49,15298,888,136,536,24,24,44000000
48,26044,357,35,2534,25,24,44000000
44,46998,1639,83,551,23,24,44000000
64,28776,1091,30,13,3,24,44000000
64,31192,1432,12,58,5,24,44000000
56,25731,926,207,671,24,24,44000000
60,27067,589,98,612,25,24,44000000
46,65655,1743,187,522,33,24,44000000
58,22308,1237,25,59,3,24,44000000
51,13644,251,50,1262,27,24,44000000
44,26924,928,142,462,29,24,44000000
53,35298,2138,50,60,3,24,44000000
51,72923,2211,37,86459,2,24,44000000
36,23127,713,110,543,24,24,44000000
48,31769,531,33,463,20,24,44000000
36,32782,1021,113,505,30,24,44000000
26,50227,2817,61,56,3,24,44000000
43,44573,881,56,673,25,24,44000000
47,41153,1139,62,514,22,24,44000000
70,37328,2068,28,58,4,24,44000000
61,27591,1685,43,60,4,24,44000000
43,52428,1386,77,496,2,24,44000000
49,45250,1194,103,543,27,24,44000000
40,49875,1038,87,672,25,24,44000000
58,106268,2441,126,464,24,24,44000000
56,65591,1734,117,498,28,24,44000000
46,40367,898,113,685,25,24,44000000
51,37892,1113,88,518,24,24,44000000
45,152325,3302,236,507,33,24,44000000
38,67946,3461,57,47,5,24,44000000
38,59475,3148,40,60,5,24,44000000
58,25876,786,73,611,25,24,44000000
38,42141,2349,43,47,5,24,44000000
46,56705,1314,160,494,25,24,44000000
38,41732,2444,24,53,5,24,44000000
38,40571,2302,21,57,5,24,44000000
56,31631,1269,19,16,3,24,44000000
41,60134,566,74,2582,25,26,44000000
47,79716,1914,157,542,30,24,44000000
80,25143,1191,9,29,3,24,44000000
55,32285,1554,66,493,26,24,44000000
61,33534,1266,76,490,25,24,44000000
46,53165,1509,86,600,24,24,44000000
37,49782,1161,66,508,30,24,44000000
43,24029,670,89,973,22,24,44000000
44,54054,1769,128,500,25,24,44000000
38,40537,1124,98,516,27,24,44000000
46,31697,833,135,498,22,24,44000000
40,91710,2174,120,586,26,24,44000000
42,39701,1660,26,20,3,24,44000000
51,34101,1305,168,615,22,24,44000000
52,18842,626,103,1146,24,24,44000000
50,37286,1193,94,519,32,24,44000000
47,44101,1523,103,552,24,24,44000000
66,40172,1094,77,540,30,24,44000000
56,50938,675,50,2431,25,24,44000000
48,41950,1180,75,523,24,24,44000000
44,49684,1368,72,496,22,24,44000000
44,21709,622,95,778,22,24,44000000
34,36784,1067,81,531,27,24,44000000
50,54799,1561,137,499,22,24,44000000
57,105620,3059,222,527,22,24,44000000
55,29282,659,100,753,22,24,44000000
45,118611,2914,233,501,22,24,44000000
46,41123,1062,75,527,33,24,44000000
43,43736,514,67,2441,25,24,44000000
52,51622,1749,174,526,28,24,44000000
54,47966,1364,71,620,26,24,44000000
53,38233,1152,145,495,22,24,44000000
42,21766,525,116,601,22,24,44000000
40,38518,960,100,514,27,24,44000000
41,49356,1493,80,518,35,24,44000000
51,62321,1694,101,511,21,24,44000000
50,40991,1059,95,478,21,24,44000000
47,429241,10488,378,446,22,24,44000000
44,43256,833,115,837,16,24,44000000
53,165973,3276,130,509,22,24,44000000
47,52852,1690,171,913,23,24,44000000
52,65980,1544,402,1174,22,24,44000000
45,53318,1209,91,616,24,24,44000000
42,74250,1971,190,503,28,24,44000000
50,79246,720,54,2458,25,24,44000000
45,94523,2001,143,502,22,24,44000000
52,42485,983,117,415,23,24,44000000
49,68024,2340,129,472,20,24,44000000
33,18057,268,35,2367,22,24,44000000
60,32137,868,86,523,20,24,44000000
41,88700,2278,197,507,33,24,44000000
51,33801,871,100,945,22,24,44000000
52,108709,2110,129,530,25,24,44000000
61,43167,2209,31,20,3,24,44000000
48,35900,831,163,1019,22,24,44000000
54,85597,1596,131,508,23,24,44000000
60,61059,1697,112,501,23,24,44000000
47,74160,1442,143,522,21,24,44000000
50,28123,817,178,496,2,24,44000000
56,53658,1358,136,492,22,24,44000000
50,71096,1726,107,531,24,24,44000000
51,70100,1507,145,474,25,24,44000000
56,89871,2374,155,513,22,24,44000000
38,598706,7748,203,668,25,24,44000000
56,236602,4475,296,552,25,24,44000000
51,41437,1113,200,898,17,24,44000000
67,50647,1358,68,492,23,24,44000000
45,81818,1231,156,2406,25,24,44000000
57,46204,1203,116,512,23,24,44000000
51,96089,2171,168,540,24,24,44000000
54,65531,1301,152,2605,19,26,44000000
62,293611,4700,198,492,27,24,44000000
47,56389,1630,89,564,29,24,44000000
43,70071,1972,146,509,29,24,44000000
45,36404,1019,77,828,22,24,44000000
66,68709,2184,38,20,3,24,44000000
50,271101,4618,1262,895,21,24,44000000
51,57494,1874,104,493,26,24,44000000
52,71503,1539,87,522,22,24,44000000
50,63288,1822,238,519,26,24,44000000
63,74551,2447,270,481,24,24,44000000
42,400366,5652,254,554,23,24,44000000
57,87511,1684,86,692,25,24,44000000
53,62749,1963,84,481,22,24,44000000
53,68237,1209,87,2566,25,24,44000000
46,91011,1853,175,483,29,24,44000000
64,117367,2044,158,603,24,24,44000000
46,142351,4121,267,546,33,24,44000000
49,27715,827,91,751,26,24,44000000
46,147553,2751,143,513,25,24,44000000
47,87109,1259,77,3011,25,24,44000000
51,72619,1606,220,589,24,24,44000000
40,44906,778,259,733,2,24,44000000
41,81422,1723,131,519,23,24,44000000
39,49767,1364,125,495,25,24,44000000
42,50756,949,176,1124,24,24,44000000
34,62649,1641,232,461,28,24,44000000
65,454725,5457,295,498,25,24,44000000
46,41060,1007,86,828,25,24,44000000
47,48876,950,118,2412,25,24,44000000
44,47383,1113,86,561,23,24,44000000
49,63703,1586,88,492,2,24,44000000
46,74896,1778,92,509,24,24,44000000
39,124587,2185,136,564,23,24,44000000
34,30566,1155,94,518,27,24,44000000
53,39310,1942,39,40,3,24,44000000
46,45739,1320,52,16,,24,44000000
46,103495,1578,78,667,25,24,44000000
38,76880,1686,204,441,19,24,44000000
44,213383,2501,92,494,24,24,44000000
44,40051,627,56,1165,22,24,44000000
48,39658,1146,105,633,25,24,44000000
49,91765,2075,280,640,23,24,44000000
48,36487,1282,36,16,,24,44000000
55,52663,1005,116,2597,18,26,44000000
53,51300,923,46,496,23,24,44000000
47,44981,1216,81,534,21,24,44000000
55,527988,7130,230,535,30,24,44000000
59,87875,2447,148,555,26,24,44000000
49,43062,1050,146,569,21,24,44000000
48,63376,1648,145,491,26,24,44000000
47,35048,1154,101,618,35,24,44000000
42,32444,804,96,1178,31,24,44000000
48,55595,1239,174,537,24,24,44000000
48,52267,1477,94,579,25,24,44000000
54,52745,1337,102,515,32,24,44000000
38,400266,3006,161,2476,25,24,44000000
57,60718,1569,73,15,8,24,44000000
51,21761,294,33,516,31,24,44000000
56,21905,625,62,684,28,24,44000000
64,33234,786,69,451,26,24,44000000
37,72269,1317,173,498,30,24,44000000
51,42413,937,83,566,20,24,44000000
63,40751,1823,83,491,28,24,44000000
47,47551,1101,93,2504,21,26,44000000
36,837932,9418,328,506,33,24,44000000
69,63546,1764,108,594,32,24,44000000
69,57729,1822,124,578,25,24,44000000
59,72261,1019,79,726,20,24,44000000
51,229746,3382,137,486,25,24,44000000
50,47431,1442,137,555,33,24,44000000
47,61065,1644,173,548,38,24,44000000
41,57183,1272,182,625,21,24,44000000
44,110930,2282,165,571,13,24,44000000
55,240009,4140,239,626,20,24,44000000
58,68178,1627,161,2864,24,26,44000000
59,46554,1041,84,507,15,24,44000000
48,151766,2510,158,483,25,24,44000000
47,30840,565,104,517,14,24,44000000
63,38443,1044,102,528,20,24,44000000
48,48652,1290,97,561,15,24,44000000
48,57254,1497,117,521,19,24,44000000
44,54293,1336,81,484,22,24,44000000
46,157601,1659,149,2638,20,26,44000000
70,35212,1201,92,556,19,24,44000000
41,97981,1747,206,514,26,24,44000000
54,88479,1741,186,587,20,24,44000000
63,33680,933,137,689,8,24,44000000
53,34591,701,166,1064,27,24,44000000
59,63160,1732,155,497,29,24,44000000
41,56729,1317,128,585,19,24,44000000
64,52469,1228,114,586,19,24,44000000
56,29371,941,102,755,24,24,44000000
63,57923,1688,128,602,26,24,44000000
53,39271,470,35,2901,18,26,44000000
65,105917,2073,124,501,15,24,44000000
55,127869,1616,108,312,22,24,44000000
60,101008,2239,1045,348,26,24,44000000
50,104788,2039,165,580,15,24,44000000
56,59090,1484,179,550,21,24,44000000
57,109211,1323,96,2527,24,26,44000000
55,61466,1518,86,586,22,24,44000000
53,41701,1359,112,512,21,24,44000000
50,220800,2371,164,773,19,24,44000000
51,48303,1745,152,510,19,24,44000000
59,35430,1307,130,491,22,24,44000000
39,61630,1609,152,589,19,24,44000000
69,36432,1072,78,576,19,24,44000000
52,345486,3553,205,717,18,24,44000000
47,49372,1274,83,520,13,24,44000000
57,53889,1164,173,2788,18,26,44000000
68,54176,1673,63,552,16,24,44000000
41,36346,1189,80,555,27,24,44000000
54,129709,1535,141,786,17,24,44000000
37,44710,1151,96,298,26,24,44000000
52,79746,1552,77,528,21,24,44000000
48,48866,1061,103,2826,26,26,44000000
58,90827,2008,160,606,21,24,44000000
51,70428,1764,145,574,26,24,44000000
38,49318,1096,96,630,16,24,44000000
56,36868,1064,139,545,14,24,44000000
36,84816,2603,139,551,2,24,44000000
43,175898,1820,104,710,18,24,44000000
38,28117,776,64,636,27,24,44000000
43,38264,1084,69,523,14,24,44000000
59,33487,1169,121,492,19,24,44000000
54,54720,1007,83,514,20,24,44000000
41,52342,1466,163,561,18,24,44000000
48,113400,1455,68,688,24,24,44000000
28,62820,1946,205,552,26,24,44000000
43,356058,1574,77,2762,20,24,44000000
40,33515,1219,137,905,21,24,44000000
28,49094,1129,83,544,24,24,44000000
62,39897,1096,72,577,23,24,44000000
50,85503,1576,141,605,24,24,44000000
45,41220,1785,154,431,18,24,44000000
47,55951,1425,145,609,24,24,44000000
33,42114,1453,119,494,23,24,44000000
34,50150,1490,109,602,27,24,44000000
33,52960,1202,114,744,19,24,44000000
48,65071,1600,192,503,19,24,44000000
40,84924,1227,67,774,22,24,44000000
45,77080,2395,209,550,24,24,44000000
47,42793,612,61,2582,21,26,44000000
27,79758,1186,98,760,24,24,44000000
39,70747,2028,104,491,16,24,44000000
48,53213,1476,92,527,23,24,44000000
37,270439,4509,208,615,24,24,44000000
44,185344,1971,100,725,18,24,44000000
36,143876,2312,182,207,18,24,44000000
46,64839,1485,204,554,24,24,44000000
52,142994,925,43,2898,23,26,44000000
42,78213,1656,168,681,25,24,44000000
39,82089,2199,228,568,26,24,44000000
33,54051,1688,111,501,29,24,44000000
78,25785,869,108,7459,18,24,44000000
38,128695,2766,270,412,19,24,44000000
43,57488,1491,135,537,21,24,44000000
64,79433,1595,77,554,19,24,44000000
39,66765,1853,83,553,20,24,44000000
46,114673,1236,52,2634,18,26,44000000
46,101515,2294,98,529,23,24,44000000
31,52638,1334,61,481,2,24,44000000
45,45137,1313,139,727,22,24,44000000
